1990,TRHMGOP128F4295022,Jim Reeves,Billy Bayou
2002,TRPWDXI128F9341FEC,The Coral,Dreaming of You
1999,TRALTKQ128F932DA67,Atari Teenage Riot,Revolution Action
1992,TRKSYEW12903CDA91C,A.B. Logic,The Hitman
1996,TRVWRDY128F4279FF2,Gloria Estefan,I'm Not Giving You Up
2002,TROJQDL128F92CA511,Ace of Base,Ordinary Day
1994,TRUZABN12903C93E61,The Cadets,Hands Across The Table
1981,TRHRVEY128F4265C80,Accept,Midnight Highway
1996,TRERGKA128F42734B7,Apocalyptica,Harvester Of Sorrow
1986,TRFBYYP12903CD11AA,Marshall Jefferson,Move Your Body
1995,TRQYLYP12903CC26F6,Barry White,Never Gonna Give You Up
1998,TRZEFAO128F425B76A,Hieroglyphics,All Things
1988,TRIGKIZ128F9317A27,Art Blakey,Evans
1997,TRFWEMA128E0781C62,Everclear,So Much For The Afterglow
2003,TRZWCPS128F42B72F6,Plej,Evum
2003,TRUDEHV12903D08940,Medwyn Goodall,The Quest
1999,TRBWNFX128F427C0E1,Barry White,Staying Power
1991,TRAZQUP128F92D2E65,Ernest Tubb,I Need Attention Bad
2003,TRBEATE128F9331CFB,Burro Banton,Money Friend
1996,TRBAGSL128F14899E8,Elsa Garcia,El Rodeo
1997,TRSCWOR128F4219FE1,Mad Caddies,Sad Reggie
1971,TRJYRPD128F147B7DE,The Association,Along The Way (Album Version)
2000,TRSIFAY128F14B0DDB,Smalltown Poets,The Lust_ The Flesh_ The Eyes  (Third Verse Album Version)
1998,TRCZFRQ128F4252656,Warne Marsh,It's You Or No One
1996,TRNCQSF128F931B796,Joshua Redman,When The Sun Comes Down (Album Version)
1993,TRQNIXS128F425E5EC,Da Youngsta's,Who's The Mic Wrecka (LP Version)
2002,TRRUURC128F92E8178,S.U.P,Intro 4
2002,TRLUQQE128F934C713,Mad Sin,Dangerzone
1993,TRQGOOP128F93576FB,Arthur Tracy,Can I Forget You
2004,TRCRFFK128F42BA659,Airlock,Shelter
1980,TRTPBIC128F42A4156,Herman Brood,All The Girls 're Crazy
1995,TRDHLYV128F424E8E0,Gene Krupa & His Orchestra,10 Ritchie Drive
1986,TRSNQEY12903CDFA25,Jan & Dean,Help Me Rhonda
2000,TREPBOP128F92C1E6A,Michael Penn,Lucky One
1994,TRSWNKS128F931C19D,9 Lazy 9,Swingpool
1992,TRVFQYU128F145C743,Per Gessle,Fiskarnas Tecken
2001,TRQUGCQ128F9321816,Stakka Bo,Sunday
1996,TRPXKKX12903CDD042,Morbid Angel,Maze Of Torment (Live)
2000,TRVKIIH12903D00575,Dark Tranquillity,The Same
2005,TRDEPWK128E078BE25,The Futureheads,Decent Days And Nights (acoustic)
2002,TRLJTGB128F1496D64,KALYLIVEDUB,Jestering
2001,TRGWMIF128F92D8088,Watchmaker,Arise In Might
2001,TRMNZKO12903CEDCDD,Ryukyu Underground,Tinsagu Nu Hana Dub
2000,TRKQXJX128F42AA1A3,Lionel Richie,Just Can't Say Goodbye
1981,TRXQVVM128EF343DA1,Maxime Le Forestier,Grand Match De Blues A Mineville
2002,TRFSVJK128F427CFEF,HAMMERFALL,Crazy Nights
2002,TRKJXXZ128F4291200,High On Fire,The Yeti
2002,TRMTKLG128F932C565,The Wildhearts,O.C.D.
1976,TRFGELX128C71965C8,Burning Spear,Black Soul
2007,TRBTJWF128F92F5B0C,Ian Siegal,Mortal Coil Shuffle
2004,TRWVYRG128F1453962,By The Tree,Christmas In My Heart
1998,TRNCIXY128F930ADD2,Sylk 130,Red Handed
2004,TRRCPQN128F9302713,Gentleman Reg,You Make Me Tall
2000,TRFPYSE12903CF8E8F,Adorned Brood,Twilight in Midgard
2009,TRUQNKQ128F92FD787,Benjamin Diamond,Baby's On Fire (D.I.M. Remix)
1995,TRTGURS128F4294164,Count Basic,Hide & Seek
1963,TRHZTOI128F4274F3D,The Challengers,Miserlou (Album Version)
1990,TRVHUWM128E0788A22,Inspiral Carpets,Weakness
1996,TRQDJGB128F9334BFE,Jeanie Lambe & The Danny Moss Quartet,Teach Me Tonight
1994,TRHMTWG128F933FF6D,Jack Bruce,Spoonful
1984,TRGSAHU128F147758F,Visage,Love Glove
1973,TRAMUZE128C7196B34,Marvin Gaye,Just To Keep You Satisfied
1999,TRBJYGD12903CBD2BC,Bryan White,How Lucky I Am (LP Version)
1988,TRRLGBO128F1472E8B,Los Pericos,Levin Ruffin Junior (Demo)
1992,TRTQWGX128F930722D,Newcleus,Computer Age (Push the Button)
1988,TRMHTGH128F92D5359,Timbuk 3,Easy
1989,TRGPVWJ128F424C8BC,Maggotron Crushing Crew,Bass Rock The Planet
2000,TRVOECX12903CCF88F,Kirk Whalum,Can't Stop The Rain (Album Version)
1985,TRGOLRU128C7196B3B,Marvin Gaye,Ego Tripping Out
2001,TRTLOGI12903CEC654,Umbra et Imago,Schweigen ist Gold
1995,TRHMDXL128F92D6F91,Tangerine Dream,Little Blond In The Park Of Attractions (Radio Edit)
1996,TRHAHAA128F1469898,Daddy Nuttea,Alerte
2002,TRBLSYS128F428C291,Louise Goffin,Just Bone and Breath
1980,TRWHSZN12903CB438C,Loverboy,D.O.A.
1975,TREAGDT128F42821C5,The Doobie Brothers,Rainy Day Crossroad Blues (Album Version)
2006,TRDCWGI128F9336385,Zombie Nation,Taxi Extreme
2003,TRAATPB128C719688E,Blink-182,Not Now
1997,TRZHABA128F42166F6,Brian Regan,Donut Lady
1980,TRKPMZE128F428E7DA,Jona Lewie,Feeling Stupid
1986,TRNJWRJ128F4282575,Husker Du,No Promise Have I Made
1972,TRCUYLA128F429A757,The Dramatics,Thank You For Your Love
1996,TRRJHKK12903CF47E7,Moonspell,Opium
2006,TRQLBKV128F42133FF,Groundation,Nonbelievers
1970,TRTMMIM12903CD1993,The Supremes / Four Tops,It's Got To Be A Miracle (This Thing Called Love)
2003,TRAIPWD128F4247FEF,Stew,L.A. Arteest Café
1981,TRFVVES128F4291277,Accept,Breaker
1996,TRSSDXN128F426368A,Today Is The Day,Marked
1965,TRTBPWR128F4268EE5,Chico Hamilton,Chic Chic Chico
1962,TRVKJNB128F426524F,Del Shannon,Cry Myself To Sleep
1969,TRACAAU128F92F9C48,Ohio Players,Street Party
2000,TRZVZCC128F42902C6,Los Lobos & Money Mark,Pepe & Irene
2009,TRUDLBR12903D0E8CD,Lindstrøm and Christabelle,Lovesick
1994,TRMTSNL128F145F954,The Cranberries,Away
1998,TRWOVFO128F42981D4,Buckethead,Whitewash
1995,TRNZYZX128F42A03F2,Lil Johnson,New Shave 'Em Dry
1991,TRACASH128F931C969,Dinosaur Jr.,Whatever's Cool With Me (LP Version)
1991,TRKTTHS128F9311726,DJ Quik,Tha Bombudd
2002,TRDKHBE12903CBB88F,Svenson & Gielen,We Know What You Did (DJ Tiesto Remix)
2008,TRYXBOV128F92F6558,Sweet XX,When It Was Me
2007,TRXJMXT128F933C606,Anne Ducros,God bless the child
1999,TRTNITP128F149D9B1,Tracy Byrd,Heaven In My Woman's Eyes
1969,TRGLDYH128F4271A7A,Roy Orbison,Oh Pretty Woman
2000,TRZCPHI12903CF13DF,Carnal Forge,Covered With Fire (i'm Hell)
2001,TRTQBLH12903CD3AEB,Kari Tapio,Jos minuutin saan ajastasi
1994,TRXEDXZ128F4287716,35007,Cosmic Messanger
2003,TRMQVFT128F4259F41,Opeth,Weakness
1958,TRKMWZZ128F93283DD,JOHN COLTRANE,Trane's Slo Blues
1978,TRHACRH128F423BF37,DMZ,Bad Attitude (Album Version)
1989,TRQNUIK12903CBCDDF,Noiseworks,Simple Man
2002,TRHVUYA12903CBB88A,Svenson & Gielen,Falling Star
1994,TRPADYG128F93201B6,Blind Mr. Jones,Disneyworld
2006,TRMGYZL128F92E2B00,Rusconi,Stella
1973,TRHLWNP128F149C570,Roy Ayers / Carl Clay,Shining Symbol
1990,TRXPZKX128F429562C,Dr. Alban,Hello Afrika
2003,TRANTRZ128F14650D2,Atomic Kitten,Believer
1996,TRHYLUA128F424420D,Buck 65,You Know The Science
2002,TRDKXJE128F934D4C0,Ral Partha Vogelbacher,Wrong Bike
1999,TRENEWX128F9330A35,Kenny Rogers,Elvira
1997,TRBNZNM128F92D5D9E,Los Inquietos,Beso tras beso
2002,TRATWBP128F42BCA13,TLC,Turntable
1986,TRYEHMI12903CFE544,Guana Batz,No Particular Place To Go
1992,TRSTYQE12903CE0659,Flop,Ugly Girl Lover
1991,TRKQIVM128F427968B,Tina Charles,Halfway To Paradise
2007,TRSRTFB128F427208B,The Fold,Closer
1994,TRRZQNZ12903C9EF55,Underground Lovers,Beautiful World
2008,TRIHPDX12903CA1B55,Marah,Santos de Madera
2002,TRFKKHP128F42637F8,Dinah Shore,The Matador
1970,TRSCNZD128F14A273E,Dionne Warwick,Didn't We (LP Version)
2003,TRQQRYY128F424D4DB,ALKEMYST,Nameless son_ chapter ii: the falling star / chapter iii: visions & doubt
1969,TRVPGWY128F14AD56F,Elmer Bernstein,Epilogue ( The Shootist )
2002,TRMETDF128F4216CFA,Mariachi Vargas De Tecalitlán,El Cuervo
1962,TRUJYEB128F93120AF,Pink Anderson,South Forest Boogie
1980,TRIWSBV128F14561D2,Yello,Blue Green
1991,TRUZZJD128F4262351,Lita Ford,Holy Man
1972,TRSHFON128F42334C4,Cheech & Chong,Sister Mary Elephant
2002,TRHSBUZ12903CC2A53,NQ Arbuckle,This Dark Kitchen
1985,TRMRHEP128F92E6484,Newcleus,Cyborg Dance
1998,TRAYGAG128F9329373,Sing-Sing,Feels Like Summer
2002,TRZHCXH128F930B87B,Heavyweight Dub Champion,Liberation Process (feat. J Criminology)
1999,TRPAYSH128F145D074,Johnny Burnette,Sweet Suzie
2000,TRVYFPH128F421E535,Dead Voices On Air,Bored Of Canada
1931,TRRAYJG128F4280594,Tampa Red,Stop And Listen Blues
1998,TRRTSVR12903CBBB58,A Forest Mighty Black,Serpentines
2009,TRHZZBS128F92E8DC3,Kris Allen,No Boundaries
1990,TREMIWK128F4242FD5,Mark Lanegan,Ten Feet Tall (Album)
2002,TRJLVTT128F424A4D1,Robert Hood,Sauna
2001,TRRZBMM128F933E697,Blackmore's Night,Fayre thee well
1988,TRBPJQD128F4228F76,Eberhard Weber,Seven Movements
1993,TRVVVPV128F1477E39,Coolio,Bring Back Somethin Fo Da Hood (LP Version)
2004,TRAKBDA128E0781683,Kings Of Convenience Featuring Feist,Know-How
1995,TROLBPA128F92E5E46,Aida Cuevas,Tus Ojos Poblanos
2009,TRGUOAR128F92EC092,Lovvers,100 Flowers
1971,TROKFGJ128F14AEC46,Kenny Rogers & The First Edition,I Believe In Music
1996,TRCVJAA128F145203E,Denim,Jane Suck Died In 77
1997,TRKUWEF12903CD9A2D,Mahmoud Ahmed,Tezeta Garèdèw
1996,TROPQXS128F428C6E3,Sarah Cracknell,Anymore (4 Anymore Mix)
1997,TRMDMWP128E078D96C,Love Spit Love,Believe (Album Version)
2000,TRRCPPY128F933B3C0,Phantom Surfers,Klingons vs. Daleks
1981,TRJLQFD128F92C646E,Ultravox,Accent On Youth (Recorded Live At Hammersmith Odeon 1981)
1999,TRDHXCE128F9330232,ASP,I Din't Ask What You Were Reading_ I Asked What You Were Reading For?
1995,TRIYHLZ128F931C3E5,Filter,Gerbil
1973,TRCEHMZ12903CDFD4E,The Whispers,Creation of Love
1999,TREJFJZ128F4274A83,Intocable,Vuelvo A Creer En El Amor
2002,TRFXMAO12903CE089D,Lord Kitchener,Kitch In The Jungle
1989,TRPTUDE128F92EDC7F,Ry Cooder,How's My Face
1995,TRKKJYH128F4293876,Muriel Anderson,Nola
2009,TRYSTEQ12903CD4FFE,Brother Ali,House Keys
1995,TRESCYV128E0784DC8,The Chemical Brothers,Chemical Beats (Dave Clarke Remix)
2005,TRHTLZF12903CBA137,Tullycraft,Molly's Got A Crush On Us
2006,TRHWCRP128E0799B15,Mozez / Zero 7,Beautiful Day
1999,TRIQCZF128F4290A54,Rappers Against Racism feat. Trooper,Only You
2003,TRICTGC128F427DE8B,Blind Willie McTell,Chainey
1998,TRPQQWH128F42433C3,Tankard,Queen Of Hearts
1983,TRYMMFR12903CAF4A9,Deep Wound,I Saw It
2000,TRHMMQJ128EF361C31,Antonio Aguilar,Ni Los Pleitos
2001,TRZRXFA128F427F145,The Moldy Peaches,Little Bunny Foo Foo
2002,TRXBBYL128F1494977,Subsonica,Atmosferico II
2001,TRHXKRZ128F92EF1FE,So Solid Crew,21 Seconds
1996,TRYSTBW12903CE572D,Oro Solido,Las Mujeres Que Quieren Macho
1990,TRIPQXT12903CE7FE9,Pantera,Cowboys From Hell
2000,TRNSBPL128E0792516,Jurassic 5,Concrete & Clay
1990,TRRPZNX128F92F8BFD,Dancing Fantasy,Double Fantasy Dream Theme
1998,TRZOVAS128F429355D,Brooks & Dunn,When Love Dies
2002,TRTBSER128F93429F8,Neuraxis,Imagery
1999,TRPVXTA12903CD07B1,Mariachi Vargas de Tecalitlan,Las Mañanitas
1979,TRHDUFR128F145A634,Vangelis,Irlande
2000,TRHZMQD12903CDF6A0,Morbid Angel,I
1981,TRODVOM128F428D507,Charley Pride,Roll On Mississippi
1968,TRROIAD128F92E8C58,The Platters,Sixteen Tons
1973,TRGNBMW128F42671D3,Art Garfunkel,I Shall Sing
2001,TRGUCCS128F92CE5D2,Fennesz,Caecilia
1990,TRPULLW12903CF1777,Charley Patton,Some Happy Day
1988,TRIDDUX128F933C685,Pursuit Of Happiness,When The Sky Comes Falling Down
2003,TRHPRGP128EF355E21,Trio Toykeat,Some Other Time
1959,TREFZAT12903CB39D7,Dion & The Belmonts,I Got The Blues
1994,TRFXEOE12903CEC585,Jennifer Holliday,On & On (Stronger)
1997,TRUQYQJ128F93478CA,Angélica Maria,Una Copa De Champagne
2003,TRPYQXZ128F93166F9,Converge,The High Cost Of Playing God (Demo)
1987,TRLKMDI12903CD7AA5,Daniel Johnston,Burn Baby Burn
1999,TRWTFLW128F93049C9,20 Minute Loop,All My Friends
1990,TRDZEYA128F428AB43,Blind Lemon Jefferson,Southern Woman Blues
1974,TRFZANS128F4243157,Bee Gees,Give A Hand_ Take A Hand (Album Version)
2001,TRDKKJU128F93038EA,Matt Redman,Better Is One Day
1999,TRCMVKN128F427467A,April March,Pas pareil
1971,TRWXQDD128F9312D1C,Freda Payne,I Shall Not Be Moved
1992,TRIZDLF128F425A0F0,Psychopomps,Drug Addict
1968,TRMDYLB12903CAB552,The Equals,Gimme Some Lovin'
1992,TROTTHG128F92D2C4E,Pavlov's Dog,Early Morning On
2003,TRWHCBT128F4226AA5,Cibelle,So Sei Viver No Samba
2002,TRYMQCL128F428652E,1200 Techniques DJ,A Regal Violation #1 (DJ Regal Remix)
1994,TRULTET128F425BCAB,Peace Love & Pitbulls,2000 Ways Of Gettin Drunk
1987,TRWITVU128F4236046,Kitaro,Journey To A Fantasy
2007,TRWZIJF128F427AFFC,Essie Jain,Talking
1981,TRMKDJA128F427DACC,Louis Chédid,S.O.S.
2005,TRPYESI128F422B463,Final Fantasy,The Chronicles Of Sarina
1988,TRGLXVK128F427AF90,Purple Schulz Und Die Neue Heimat,Der Letzte Macht Das Licht Aus
1998,TRDCXST128F931599D,Hans Theessink,Ready For The Ride
1997,TRUBKDS128F930CE1C,Helium,Clementine
2004,TRYTNZV12903CE281A,Helium Vola,Vagantenbeichte
2008,TRNXISH128F42188DF,Camané,Te Juro
1993,TRBWYJT12903CE806B,Mystery Machine,Underground
1999,TRMIIMS128F931B862,Shinehead,Issues
1991,TRFCBEG128F42827C9,Natalie Cole,Peaceful Living
2003,TRCDCFU128F14ACF6B,Brian Tyler,The Ring Of Paul
1999,TRZJQNF128F4232DD7,Dali's Dilemma,Can't You See
2001,TRDZFUB128F4285DAE,Moqui Marbles,Tourist der Zeit
2000,TRJMUVM128F42790D7,Amel Larrieux,I n I
1994,TREHVXJ12903CEB671,Taleesa,I Found Luv
1992,TRUNBUF128F933D3E7,Swirlies,Untitled
1970,TRSOEOE128F932B081,Minnie Riperton,Memory Band
1993,TRFKNDS12903CB308F,Frankie Avalon,Silhouettes
1997,TRKNCAG128F42B44FD,Bad Religion,Part III (Live)
2003,TRDYRIN128F4241B99,Television,Little Johnny Jewel (Live in San Francisco 1978 / bonus track)
1977,TRYNQME128F92FC2C8,Freddy Fender,La bamba
1994,TRBZBVZ128E0785521,Keith Sweat,Grind On You (LP Version)
1999,TRKJDQJ128F92E6318,Chakra,Love Shines Through
2001,TRIMJPL128F9303935,Babasonicos,Toxica
1997,TRVPKQC128F14A2BEB,Popsicle,The Price We Pay
1990,TRYOVZB128F1482BC4,Hothouse Flowers,Sweet Marie
2008,TRVKRLF128F42A67F3,The Plastic Constellations,So Many Friends
2000,TRSMICG128F932DE11,Irigy Hónaljmirigy,interlude
1990,TRIHMET128F423DC67,Afghan Whigs,Hated (Album)
1999,TRMAZXH12903CF983B,Icecream Hands,Seawall
1993,TRKKZKQ128F9341D94,Vicente Fernandez,Miraron Llorar A Un Hombre
1998,TRCCZZL128F4287E46,Five,Satisfied
1999,TRPTBGD128F931A417,The Herbaliser,jakesbackache
1997,TRQDIWD128F426FD35,Dan Bern,Estelle
1995,TRLGPCH128F92F0EA0,Martha Reeves,I Say A Little Prayer
1995,TRCKNOM12903CF183D,Bo Diddley,Let the Fox Talk
1989,TRSJNDU12903CB406B,Raw Power,Revenge
1989,TRCEAOE128F428E35C,808 State,Pacific 202
1996,TRHPSPL128F92F10E1,Ween,I'm Holding You (LP Version)
1989,TRHLARK128F93011ED,The Crests,The Angels Listened In
2007,TRFELUF128F428F624,Taken By Trees,Too Young
2009,TRRVLMW128F9303010,Felix Cartal,Salty Lake
2000,TRCVTEA128F4259C1A,Alkaline Trio,Sleepyhead
2001,TRVUQJD128F92F614C,Compay Segundo,Será cuando tú digas
2009,TRFUQHO12903CACBA4,Andre Matos,Mirror Of Me
2006,TREQJRW128F42784E3,36 Crazyfists,On Any Given Night (Album Version)
1994,TRMMDHL128F4276157,Schweisser,Scheisskind
2003,TRARHBD128F423A0EA,Abijah,Children Of Love
2002,TRMYAYJ128F934D0AF,Thievery Corporation,Until The Morning
1998,TRVCOVL12903CF6B96,McGuffey Lane,The Good Times Tonight
1992,TRFZLAE12903CE5C14,R.L. Burnside & The Sound Machine,Bad Luck City-Friend of Mine
2005,TRSEWHU128F92F801C,Tilman Ehrhorn,Labor 1970
1991,TRIBUKY128EF35F68E,The Wolfgang Press,Birmingham
1993,TRGPSUU128EF350B86,Grant McLennan,The Dark Side Of Town
1993,TRQEGIA128F4258058,Zeni Geva,Whiteout
1990,TRYJDRT128F931CB02,Marian McPartland / John Medeski,Conversation
1999,TRCUGNK128F428C505,Earl Klugh,Southern Dog
2004,TRPNULQ128E078DBBE,Joseph Arthur,A Smile That Explodes * DO NOT USE *
1989,TRQHWQO128F1499232,Ernestine Anderson,All My Life
1991,TRWGAEX128F426A807,Ricky Martin,Juego De Ajedrez
2005,TREFGXF128E07895DE,Miss Kittin,Professional Distortion (Big Muff)
1995,TRLHWHN128F42A01BB,Rosendo,El Ultimo Golpe
2002,TRXMZRN12903CD88A5,Fragile State,Every Day a Story
1999,TRPJKAW128F425B720,Christina Aguilera,Come On Over (All I Want Is You)
1978,TRUPJWM128F1487D2F,Chris Rea,Fool (If You Think It's Over)
1987,TRWNJZP128E079246C,Guns N' Roses,Mr. Brownstone
2000,TRAKOYL128F422F14F,Catch 22,Hard To Impress (live) (Album Version)
2007,TREBYBD128F9352890,Pram,Salt And Sand
1997,TRQOLYQ128EF35411A,Bassholes,Hospital Bus
2006,TRYZEJI128F147F8AE,Seth Lakeman,Riflemen Of War
1996,TRTKZPK128E0787CF9,Ultraje A Rigor,Marylou
2006,TRDGPJJ128F93443B9,De Saloon,X
2001,TRQVXII128F930BBAD,Les Malpolis,Ma ville (est la plus belle des villes)
1994,TRXECBL128F930DE1A,Cab Calloway,Everybody Eats When They Come To My House
2000,TRZZDQM128F42927C5,Plump DJs,Move It With Your Mind
1994,TRKVEHP128F931E3A3,Letters To Cleo,Wasted (Album Version)
1992,TRQSZOX12903CF6FDB,Fats Waller,Fats Waller Stomp
2000,TREGJMF128F92F3D3E,Rah Digga,Imperial (LP Amended Version)
2008,TRLJCWI128F428005A,Lyrics Born,I Like It_ I Love It
1995,TRNEIYV128F4262A6C,Groove Theory,You're Not The 1
1999,TRVGTMA128F4222CD0,Days Of The New,Weapon & The Wound
1968,TRYZNRB128F1459895,Steve Miller Band,Key To The Highway
1998,TRAJMQL12903D03875,Ayreon,Actual Fantasy
1998,TRGBMTZ128F1485CBA,St. Louis Union,Girl
1982,TRPTTEZ12903CF6540,Fun Boy Three,I Don't Believe It
2002,TRMKBTM128E078E223,Ms. Dynamite,Brother
1998,TRQSWRC128F9301DD2,The Loafers,It's So Easy
2007,TRMXUCX128F422F420,The Tossers,Where Ya Been Johnny? (Album Version)
1979,TRYIABP128F423C5AB,Joy Division,Transmission
1968,TRBEDKE128F92F8A13,The Plastic Cloud,You Don'T Care
1989,TRVUQTY128F42627F1,Neal Schon,I'll Cover You
1979,TRJZMIE128E0794201,Commodores,Sail On
1985,TRFETLF12903D05FD5,Falco,Rock Me Amadeus
2001,TRINAKV128F92E65E5,Manic Street Preachers,Miss Europa Disco Dancer
2003,TRQJTMF12903CB80DF,Matt Wertz,Sweetness In Starlight
1995,TRUEMEY128F1489D12,Friends Of Dean Martinez,Armory Park/Dwell
1975,TRUGQVG128F92D71A5,David Essex,All The Fun Of The Fair
2001,TRPGXAB128F9314848,The Tossers,Rockin My Life Away
1974,TRGCCRV128F429E84F,Waylon Jennings,Rainy Day Woman
2002,TRERXUJ128F9329399,June Christy,Make Love To Me
2001,TRTRJBC128F4277BAD,Granfaloon Bus,South
1986,TRFHHPJ128F149036F,Chris LeDoux,Born In Mississippi
2008,TRXBGIH128F4272E3B,Free Kitten,Surf's Up
2001,TRALGBN12903CB80B6,Matt Wertz,In On A Whim
2006,TRPQYEO128F92D2DCF,Joan As Police Woman,Show Me The Life
2007,TRPKVTJ12903C995FF,Rogue Traders,8th Wonder Of The World
1990,TRTPLVS128E07827D2,Duran Duran,Read My Lips
2003,TRJUNQH128F92FE88A,The Koffin Kats,Sleep
1969,TRVTFBK128F427C0FA,Muddy Waters,Forty Days And Forty Nights
1996,TREFTIS128F429190F,Joaquin Sabina,Contigo
1995,TRANTJK128F92E5935,Simply Red,Fairground (+ Sample)
2009,TRTRLVI12903CF1082,Boys Noize,Transmission
1997,TRNBSFI128E078A9A6,Extremoduro,La Carrera - Live
2008,TRKTJOA128F9310485,Ladyhawke,Back Of The Van
2006,TRLGVAQ128F146F521,Helen Reddy,Best Friend
1994,TRRNFMC128E0788655,Sick Of It All,Step Down (LP Version)
1996,TRCIROW12903CA8C98,Peter Nice Trio,Flight of the Vulture
1996,TRPNEFC128F4269059,Naked Aggression,Angry
1992,TRENIWJ128E0783AE0,David Arkenstone/Kostia,Walk With The Stars
1992,TRXSJMM128F934308B,Harry Connick_ Jr.,Tangerine
1996,TRNCURI128F932A756,Bentley Rhythm Ace,Bentley's Gonna Sort You Out
1994,TRJQBXY128E078FD6D,Chaka Demus & Pliers / Jack Radics / The Taxi Gang,Twist And Shout
2009,TRBESDB128F9326102,Flyleaf,The Kind
2001,TRAQAEB128F428A84B,Guttermouth,That's Life
1998,TRIQZQG12903CC4FA8,Kilgore,X (Album Version)
1999,TRYRPRX128F425CCE5,Alton Ellis,I'll Take Your Hand
1986,TRRTONT128F933DB96,Eddie Holman,Hey There Lonely Girl
1996,TRGBRPM128F4278239,Final,3
1992,TRJCDGH128F4268619,Mortification,Lymphosarcoma
1993,TRDYDKE128F932667B,Juno Reactor,The Heavens
2006,TRXGMHD128F42BCE9D,Hellogoodbye,Oh_ It Is Love
2006,TRPHLSE128EF3569F9,Black Label Society,Give Yourself To Me
1978,TRSQOIT128F92FA62C,Bonnie Tyler,Heaven
1995,TREHHMW128F4246149,Vishwa Mohan Bhatt,Silences
1991,TRMKLXB128F4266662,Kenny Loggins,Conviction Of The Heart
1970,TRUEKAB128F4273AA3,Christine Perfect,I'm On My Way
1980,TRNKDKL128F427BD35,Bruce Springsteen,Two Hearts
1973,TRGORBY128F92D1312,Syl Johnson,We Did It
1987,TRNTESJ128F93038D3,Den Harrow,Catch the Fox
1994,TRYTYQY128F4247AAE,Rose Royce,Band Introduction
1993,TRCQULQ128F4269E8B,Fröbelin Palikat,Kanalassa Tapahtuu
1990,TRIUALD128F1495618,The Roches,Star Of Wonder
2000,TRRWLZO128F42146A8,Mendez,Fiesta (House Party)
1999,TRJIZKZ128E0783C56,Megadeth,Time: The End (24-Bit Digitally Remastered 04)
2003,TROWOVM128E0784F4A,Poison The Well,Crystal Lake (Album Version)
1994,TRDFBIU128F4259A24,Primal Scream;Denise Johnson,Free
1994,TROZICI128F4295365,Kronos Quartet,Mugam Sayagi
2000,TRJJEIV128F425C2E5,Sade,Somebody Already Broke My Heart
1981,TRARSKH128F42932E9,Toots & The Maytals,Never Get Weary
1999,TRSSLPB12903CDFF91,Troy Cassar-Daley,They Don't Make 'Em Like That Anymore
1978,TRCMWWF128E0782275,Todd Rundgren,Can We Still Be Friends
1998,TRTNGKK128F4274D7A,Man With No Name,Own The World
1999,TRQERTP128F92DD131,Jimpster,Releasing Red Soul
2008,TRTGYTH128F930A639,Balla et ses Balladins,Bedianamo
1994,TRUUMGF128F427815C,Oliver Onions,Big Star
1997,TRVKKWI12903CC4F3A,Mark Eitzel,Then It Really Happens (Album Version)
1988,TRZFNHM128F42A9962,Gilbert Bécaud,Les Croix
2001,TREKDBS128F4287CEC,Blu Cantrell,10_000 Times
2002,TRUEEAA128F428401B,Mal,Furia
1957,TRXOKRU128EF349AE4,Albert Lee / Joe Hammer / Chas Hodges / Pete Robinson / B.J. Cole / Drew Croon / John Gustafson / Mick Kellie,High School Confidential
1989,TRJIIYC128EF33FB6B,Inspiral Carpets,Causeway
2009,TRSGRFF128F932DF33,Shantel,Sura Ke Mastura
1998,TRAQNVH128F42AB1CC,808 State,Pacific
2000,TRCMNOT128F1454B81,Big Youth,Political Confusion
2003,TRULBEM128F427EC5E,Paul Baloche,Offering
2008,TRINABA128F92C663F,Gym Class Heroes,Live Forever [Fly With Me] [feat. Daryl Hall]
1999,TRZGZEZ128F149894E,Brenda Lee,Santa Claus Is Coming To Town
1988,TREMKIH128F4276EF6,Prefab Sprout,Hey Manhattan!
2008,TREKMTL128F930BADC,Whitesnake,Walking in the shadow of the Blues (live)
1997,TRDXYOL128F92FD29C,Bunbury,Servidor De Nadie
1998,TRFHUML12903CF0053,Old Man's Child,Captives Of Humanity
1988,TROFLIS128F92FDD7B,Shinehead,Know How Fe Chat (LP Version)
1990,TRBTXPI128F930FFFE,Big Mama Thornton,The Big Change
1997,TRMXGAS128F4230FCF,Sepultura,Symptom Of The Universe (Album Version)
1994,TRHUAYZ128F932D662,Hugh Masekela,Mandela Bring Him Home
1966,TREGHEW12903CE3F25,Frankie Valli,The Proud One
1997,TRJNAOW128F4263BC9,Dave Grusin / Gary Grant / Jerry Hey / Daniel Higgins / Eric Marienthal / Andrew Martin / Harvey Mason / Tollak Ollestad / John Patitucci / Tom Scott,Baby Elephant Walk
1999,TRDWSNX12903CD935E,Audio Lotion,Sensuave
1996,TRSAFDF128F932C7DB,Niacin,Spring Rounds Squared
1984,TRFTIWD128F1456F80,Joe Cocker,I Love The Night
2004,TRNRVHG128E07831FD,KT Tunstall,False Alarm
2005,TRRTCJD128F932A77E,Broken Social Scene,Ibi Dreams Of Pavement (A Better Day)
2006,TRKTNHU128F92C9395,Dora The Explorer,Previet
1995,TRMMVYI128F92E2DA4,Candy Dulfer,2 Miles
1995,TRWWSDL128F426C9FE,Deion Sanders,Movin'
